Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","978.48","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","913.231","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","853.928","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","834.559","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","845.552","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","828.661","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","830.783","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","795.498","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","808.346","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","842.169","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","885.985","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","875.097","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","877.495","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","380","Italy","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","915.747","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","228.541","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","222.751","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","193.089","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","181.092","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","169.726","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","162.523","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","217.075","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","188.324","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","170.288","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","140.563","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","146.778","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","157.463","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","138.468","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","129.894","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","119.288","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","119.665","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","108.538","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","84.227","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","79.993","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","74.474","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","78.488","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","75.326","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","73.628","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","68.232","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","72.89","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","70.509","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","63.209","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","64.611","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","428","Latvia","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","66.976","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","408.891","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","410.18","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","358.581","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","352.139","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","324.813","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","317.175","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","306.868","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","289.096","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","296.925","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","272.318","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","240.432","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","264.249","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","274.461","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","232.129","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","204.584","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","199.046","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","165.299","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","115.39","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","118.083","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","110.074","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","109.323","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","115.313","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","111.373","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","122.857","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","122.305","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","109.747","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","106.894","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","99.263","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","440","Lithuania","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","87.59","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","5.752","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","5.615","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","5.302","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","5.221","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","6.294","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","4.379","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","3.972","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","5.023","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","3.47","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","4.503","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","2.83","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","3.717","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","5.06","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","3.695","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","3.384","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","3.658","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","3.782","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","3.461","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","3.006","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","2.514","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","2.858","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","3.207","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","3.924","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","3.664","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","2.743","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","2.713","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","3.825","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","2.994","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","442","Luxembourg","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","2.001","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","3.29","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","3.269","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","3.243","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","3.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","3.151","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","3.138","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","3.132","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","3.104","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","3.075","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","3.014","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","3.499","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","3.518","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","3.69","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","3.326","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","3.144","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","3.101","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","2.857","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","2.852","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","2.339","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","2.192","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","470","Malta","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","1.975","X","Figure from international organizations","Adjusted"
