Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","2576.152","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","2550.837","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","2499.903","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","2453.93","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","2455.329","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","2501.346","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","2528.468","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","2433.458","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","2407.619","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","2388.85","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","2416.026","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","2389.025","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","2317.865","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","2314.431","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","2195.442","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","2145.76","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","2056.62","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","1805.789","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","1563.679","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","1491.258","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","1421.33","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","1358.724","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","398","Kazakhstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","1284.043","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","19.922","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","18.666","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","17.145","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","16.01","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","15.389","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","16.048","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","17.508","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","19.548","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","21.714","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","23.54","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","24.91","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","26.023","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","26.903","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","28.115","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","30.009","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","30.944","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","32.094","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","33.349","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","35.8","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","37.798","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","39.388","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","40.901","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","42.373","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","43.458","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","44.665","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","44.517","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","44.166","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","43.263","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","414","Kuwait","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","42.191","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","571.289","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","637.695","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","662.86","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","743.398","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","849.277","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","841.992","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","867.824","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","888.722","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","976.082","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","1014.794","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","1020.87","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","917.646","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","842.037","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","779.441","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","803.913","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","778.071","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","747.369","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","741.763","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","722.217","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","717.52","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","708.628","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","689.565","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","720.47","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","729.538","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","689.962","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","632.951","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","541.875","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","479.62","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","417","Kyrgyzstan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","459.351","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","1675.805","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","1714.172","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","1749.503","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","1782.759","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","1814.121","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","1836.091","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","1863.355","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","1886.234","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","1912.651","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","1937.915","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","1965.416","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","1992.108","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","2014.956","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","2036.498","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","2060.632","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","2102.01","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","2124.856","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","2150.566","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","2176.765","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","2200.418","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","2221.911","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","2238.497","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","2252.381","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","2270.039","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","2281.855","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","2299.565","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","2304.984","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","2305.108","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","418","Lao People's Democratic Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","2315.856","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","422","Lebanon","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","158.054","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","422","Lebanon","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","167.072","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","422","Lebanon","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","178.132","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","422","Lebanon","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","189.198","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","422","Lebanon","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","198.509","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","422","Lebanon","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","201.005","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","422","Lebanon","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","203.407","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","422","Lebanon","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","203.813","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","422","Lebanon","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","206.509","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","422","Lebanon","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","210.676","X","Figure from international organizations",""
